product_id,seller_id,title,current_price,was_price,location,image_url,image_path,product_url,tags
7607101751356,6670540243004,,"₪1,200",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01450_20240118172712_b926cfb8-ab68-4db4-bd94-b8e196aec8b9_large.jpg?v=1717664207,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_01450_20240118172712_b926cfb8-ab68-4db4-bd94-b8e196aec8b9_large.jpg?v=1717664207,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חדשים-מידה-26,
7653956681788,6670540243004,,"₪1,200",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010842_20240616234918_large.jpg?v=1718570979,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010842_20240616234918_large.jpg?v=1718570979,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g54b78ed1,
7958550249532,7226087833660,,"₪1,700","₪1,750",כפר סבא,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010011_20250511182515_large.jpg?v=1746977143,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010011_20250511182515_large.jpg?v=1746977143,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-2051,
8008957362236,6649698254908,,"₪1,400",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010114_20250511181016_large.jpg?v=1746976318,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010114_20250511181016_large.jpg?v=1746976318,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4568,
8008532328508,6948508500028,,"₪1,200",,הוד השרון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010561_20250511083402_large.jpg?v=1746941748,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010561_20250511083402_large.jpg?v=1746941748,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/swift-step-up-מבית-rainbow,
7606502948924,6670577532988,,"₪1,900","₪2,000",נתיבות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010116_20250504161818_large.jpg?v=1746364714,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010116_20250504161818_large.jpg?v=1746364714,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-כביש-מעולות-2,
7523676782652,6647707041852,,"₪1,500","₪1,550",כפר סבא,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010388_20250511180728_large.jpg?v=1746976246,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010388_20250511180728_large.jpg?v=1746976246,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הארלי-אספנות-מיוחדות,
7377518559292,6647296426044,,"₪1,500",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010533_20250417102116_large.jpg?v=1744874494,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010533_20250417102116_large.jpg?v=1744874494,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/חדש-מידה-26-m,
7960754520124,6647296426044,,"₪1,500",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010981_20250417102021_large.jpg?v=1744874465,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010981_20250417102021_large.jpg?v=1744874465,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g7c537753,
7967258279996,6857812279356,,"₪1,900","₪2,300",לוד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010982_20250507154314_large.jpg?v=1746621840,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010982_20250507154314_large.jpg?v=1746621840,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/gowheels-raptor-1,
7971149479996,6655291621436,,"₪1,000",,רמלה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010268_20250430220059_large.jpg?v=1746039679,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010268_20250430220059_large.jpg?v=1746039679,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניי-הרים-105,
8006440845372,6655291621436,,"₪1,200",,רמלה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010275_20250508182751_large.jpg?v=1746718657,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010275_20250508182751_large.jpg?v=1746718657,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5920,
8002522087484,6891521703996,,"₪1,400","₪1,600",קרית אונו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010018_20250511123659_large.jpg?v=1746956254,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010018_20250511123659_large.jpg?v=1746956254,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g70fc9da0,
7970371141692,6883130114108,,"₪1,500","₪1,800",טבריה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010443_20250511175351_large.jpg?v=1746975301,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010443_20250511175351_large.jpg?v=1746975301,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-הרים-80,
7967767789628,6782414782524,,"₪2,000",,אור יהודה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010755_20250327131412_large.jpg?v=1743074076,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010755_20250327131412_large.jpg?v=1743074076,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5265,
8008147763260,7475163103292,,"₪1,000",,רחובות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010998_20250510151223_large.jpg?v=1746879558,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010998_20250510151223_large.jpg?v=1746879558,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-מתקפלים-81,
8008939175996,7469461143612,,"₪1,500",,גדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010382_20250511171411_large.jpg?v=1746972915,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010382_20250511171411_large.jpg?v=1746972915,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-רגילים-3,
7955542245436,6896922361916,,"₪1,000","₪1,100",ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010676_20250313122531_large.jpg?v=1741861581,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010676_20250313122531_large.jpg?v=1741861581,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-khs-alite-150,
7965490315324,7279998238780,,"₪1,300","₪1,400",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010540_20250511170755_large.jpg?v=1746972495,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010540_20250511170755_large.jpg?v=1746972495,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-rider-m2-pro-21,
8008933867580,7263850266684,,"₪1,500",,אשדוד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010232_20250511165040_large.jpg?v=1746971900,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010232_20250511165040_large.jpg?v=1746971900,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-g58fa5d75,
7981544898620,6784838631484,,"₪1,400","₪1,500",חדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010460_20250508163949_large.jpg?v=1746711607,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010460_20250508163949_large.jpg?v=1746711607,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-הרים-rockrider-1,
7884822806588,6978569895996,,"₪1,500",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010531_20241222094617_large.jpg?v=1734853692,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010531_20241222094617_large.jpg?v=1734853692,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-2866,
7985809653820,7422343610428,,"₪1,300","₪1,500",הרצליה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010699_20250511165218_large.jpg?v=1746971565,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010699_20250511165218_large.jpg?v=1746971565,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-כביש-271,
8002521661500,6675557744700,,"₪1,500",,ראשון לציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010798_20250511164744_large.jpg?v=1746971279,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010798_20250511164744_large.jpg?v=1746971279,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g420c2b7c,
7612336046140,6669353517116,,"₪1,200","₪1,600",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010753_20250504191420_large.jpg?v=1746375398,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010753_20250504191420_large.jpg?v=1746375398,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/בהזדמנות-כולל-מתען,
7952125820988,6669353517116,,"₪1,600","₪2,000",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010771_20250428121816_large.jpg?v=1745831944,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010771_20250428121816_large.jpg?v=1745831944,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5051,
7817347530812,6669466337340,,"₪1,250","₪1,300",בת ים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010467_20250420191403_large.jpg?v=1745165657,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010467_20250420191403_large.jpg?v=1745165657,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-gdad2a368,
7994093043772,6669466337340,,"₪1,200",,בת ים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010854_20250429221651_large.jpg?v=1745954306,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010854_20250429221651_large.jpg?v=1745954306,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4324,
7995005337660,6669466337340,,"₪1,250",,בת ים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010208_20250503170624_large.jpg?v=1746281196,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010208_20250503170624_large.jpg?v=1746281196,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמל-9,
8003316416572,6930175819836,,"₪1,000",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010385_20250508225426_large.jpg?v=1746734164,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010385_20250508225426_large.jpg?v=1746734164,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4468,
7964446228540,6772347568188,,"₪1,800","₪1,950",בני ברק,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010505_20250511162429_large.jpg?v=1746969971,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010505_20250511162429_large.jpg?v=1746969971,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופנייםחשמליות-1,
7942150127676,6805232910396,,"₪1,200","₪1,500",מודיעין מכבים רעות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010284_20250227090920_large.jpg?v=1740640236,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010284_20250227090920_large.jpg?v=1740640236,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-ktm-1,
7975083114556,6647844601916,,"₪1,459",,ראשון לציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010629_20250403164654_large.jpg?v=1743688034,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010629_20250403164654_large.jpg?v=1743688034,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-stark-z250-18,
8008906637372,7476632813628,,"₪1,000",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010697_20250511154140_large.jpg?v=1746967467,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010697_20250511154140_large.jpg?v=1746967467,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-spark-48v,
7920979542076,7242139697212,,"₪1,399","₪1,499",אשקלון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010291_20250417214256_large.jpg?v=1744915618,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010291_20250417214256_large.jpg?v=1744915618,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-3430,
7905267220540,6886433914940,,"₪1,600","₪1,800",נהריה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010210_20250511160539_large.jpg?v=1746968758,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010210_20250511160539_large.jpg?v=1746968758,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-4214,
7912839217212,6679850451004,,"₪1,890","₪2,090",חדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010162_20250414074138_large.jpg?v=1744605723,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010162_20250414074138_large.jpg?v=1744605723,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-3295,
7994119913532,7443973701692,,"₪1,500",,נס ציונה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010978_20250428214419_large.jpg?v=1745865878,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010978_20250428214419_large.jpg?v=1745865878,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-gb185d578,
7437129678908,6669090881596,,"₪1,500",,חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_04344_20220824185632_3e1324cc-ca79-402d-8b4d-97b6fd0be974_large.jpg?v=1717825646,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_04344_20220824185632_3e1324cc-ca79-402d-8b4d-97b6fd0be974_large.jpg?v=1717825646,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/חשמלי-36,
7437138001980,6669090881596,,"₪1,000",,חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_02051_20220823152309_94bac048-14a2-426a-b2a8-1708931060b1_large.jpg?v=1717825685,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_02051_20220823152309_94bac048-14a2-426a-b2a8-1708931060b1_large.jpg?v=1717825685,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/צבע-וורוד-אחרי-טיפול,
8006925090876,6670029553724,,"₪1,600",,רמלה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010285_20250509084512_large.jpg?v=1746769831,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010285_20250509084512_large.jpg?v=1746769831,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-g0ac7268f,
8007230324796,6670029553724,,"₪1,600",,רמלה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010080_20250509181758_large.jpg?v=1746804135,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010080_20250509181758_large.jpg?v=1746804135,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-g330e9643,
7921702404156,6800474341436,,"₪1,300","₪1,400",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010713_20250207161727_large.jpg?v=1738938055,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010713_20250207161727_large.jpg?v=1738938055,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-4622,
7896210112572,6646730784828,,"₪1,700",,"כפר ביל""ו",https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010663_20250509123111_large.jpg?v=1746783092,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010663_20250509123111_large.jpg?v=1746783092,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-48v-10,
8004527980604,7469343670332,,"₪1,750","₪1,850",אשדוד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010855_20250510211643_large.jpg?v=1746901019,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010855_20250510211643_large.jpg?v=1746901019,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g598eafb0,
7780145922108,6803482574908,,"₪1,650","₪1,750",רמת השרון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010963_20241013001827_large.jpg?v=1743360580,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010963_20241013001827_large.jpg?v=1743360580,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g1a4cb87c,
8008879079484,7106248867900,,"₪1,500",,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010748_20250511150217_large.jpg?v=1746964999,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010748_20250511150217_large.jpg?v=1746964999,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופנים-645,
7952039542844,6902037839932,,"₪1,700",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010011_20250310155243_large.jpg?v=1741614792,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010011_20250310155243_large.jpg?v=1741614792,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-שטח-דגם-מרין,
7997461463100,7102172627004,,"₪1,200","₪2,000",רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010142_20250511151335_large.jpg?v=1746965637,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010142_20250511151335_large.jpg?v=1746965637,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5785,
8005066031164,7186406309948,,"₪1,850",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010457_20250511150805_large.jpg?v=1746965382,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010457_20250511150805_large.jpg?v=1746965382,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-שטח-זנב-קשיח-10,
8008872853564,7476592476220,,"₪1,000",,באר שבע,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010837_20250511145203_large.jpg?v=1746964613,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010837_20250511145203_large.jpg?v=1746964613,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-שיאומי-255,
7992099930172,7438897348668,,"₪1,200",,פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010105_20250423010949_large.jpg?v=1745360003,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010105_20250423010949_large.jpg?v=1745360003,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-5673,
7786177003580,6700357681212,,"₪2,000",,חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010404_20240910210453_large.jpg?v=1725991508,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010404_20240910210453_large.jpg?v=1725991508,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-הרים-ליד-נהר,
7947847761980,6666009935932,,"₪1,000",,חדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010175_20250306104646_large.jpg?v=1741250815,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010175_20250306104646_large.jpg?v=1741250815,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/תלת-אופן-s5-ירוק-doona-liki,
7938367094844,6668643762236,,"₪1,000","₪1,200",חולון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010203_20250502090320_large.jpg?v=1746165826,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010203_20250502090320_large.jpg?v=1746165826,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-ילדים-80,
8008792408124,7476545978428,,"₪1,250",,ירושלים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010641_20250511135358_large.jpg?v=1746961948,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010641_20250511135358_large.jpg?v=1746961948,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-4564,
7983015100476,7323873476668,,"₪1,875","₪1,950",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010204_20250510175503_large.jpg?v=1746888926,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010204_20250510175503_large.jpg?v=1746888926,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-קוברה-גרסת-דגם,
7523641458748,6647575773244,,"₪2,000",,אשקלון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05443_20240505112246_27a4129b-cd85-4b41-b5d7-533fb9a63e06_large.jpg?v=1717876275,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05443_20240505112246_27a4129b-cd85-4b41-b5d7-533fb9a63e06_large.jpg?v=1717876275,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g570f701c,
7994911981628,6649049907260,,"₪2,000","₪2,800",קציר,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010932_20250508193722_large.jpg?v=1746722405,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010932_20250508193722_large.jpg?v=1746722405,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופנים-חשמליים-156,
7389657792572,6649120292924,,"₪1,500",,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010023_20250508170115_large.jpg?v=1746712900,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010023_20250508170115_large.jpg?v=1746712900,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-ילדים-16-אינצ,
7540683931708,6669503135804,,"₪1,950","₪2,050",תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05167_20240511202231_ad8c15b9-bd8c-4576-af42-7ab277d55929_large.jpg?v=1717925786,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_1_05167_20240511202231_ad8c15b9-bd8c-4576-af42-7ab277d55929_large.jpg?v=1717925786,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-פעלולים-31,
7769786810428,6936077041724,,"₪1,890","₪2,090",חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010230_20240827160548_large.jpg?v=1724763955,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010230_20240827160548_large.jpg?v=1724763955,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-smart-bike-7,
7938263777340,6681021743164,,"₪1,800",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010289_20250511135900_large.jpg?v=1746961185,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010289_20250511135900_large.jpg?v=1746961185,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליים-4829,
7918745747516,7293134143548,,"₪1,000",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010531_20250204041220_large.jpg?v=1738635156,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010531_20250204041220_large.jpg?v=1738635156,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/סוללה-60v21-אמפר,
8006291161148,6713519702076,,"₪1,550","₪1,600",חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010869_20250511135155_large.jpg?v=1746960737,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010869_20250511135155_large.jpg?v=1746960737,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופני-כביש-294,
7893274755132,6889354231868,,"₪1,600","₪1,800",גני תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010883_20250506134339_large.jpg?v=1746528363,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010883_20250506134339_large.jpg?v=1746528363,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-tev8-a12,
7987459489852,7429077106748,,"₪1,000",,תל אביב יפו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010889_20250417130604_large.jpg?v=1744884571,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010889_20250417130604_large.jpg?v=1744884571,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קורקינט-חשמלי-rider-m2pro-2,
7986972164156,7268676993084,,"₪2,000",,אשקלון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010461_20250416202014_large.jpg?v=1744824198,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010461_20250416202014_large.jpg?v=1744824198,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-2249,
8008721694780,6795383373884,,"₪1,900",,קרית אונו,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010276_20250511132356_large.jpg?v=1746959104,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010276_20250511132356_large.jpg?v=1746959104,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-g98a84924,
7991426154556,6788931092540,,"₪2,000","₪2,200",אלעד,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010606_20250511132747_large.jpg?v=1746959283,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010606_20250511132747_large.jpg?v=1746959283,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/אופניים-חשמליות-2301,
8007340392508,7474013306940,,"₪1,700","₪2,300",חולון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010040_20250511132346_large.jpg?v=1746959124,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010040_20250511132346_large.jpg?v=1746959124,https://market.yad2.co.il/collections/אופניים-וקורקינטים/products/קוקינט-חשמילי,
